campaign_id,platform_category,canonical_artist,canonical_product,objective,project_no,product_number_type,campaign_start_date,spend,impressions,reach,video_views,link_clicks,interactions,comments,likes,reactions,shares,follows,conversions,campaign_end_date,campaign_duration_days,total_awareness_metrics,total_traffic_metrics,total_engagement_metrics,streams_during_campaign,streams_10day_post,baseline_streams_14day_pre,streaming_trackable,baseline_start,baseline_end,during_start,during_end,decay_start,decay_end,overlap_days_baseline,overlap_days_during,overlap_days_decay,overlap_ratio_baseline,overlap_ratio_during,overlap_ratio_decay,any_overlap_count
8600344923,youtube,Feyd_Rautha,The_World_Spings,video_views,388191401155,URL,2023-02-12,112.5365043,9245,830,5272,22,7251,0,0,0,0,0,0,2023-03-02,19,14517,22,1979,705076.0,275622.0,31802.071428571428,non_track,2023-01-29,2023-02-11,2023-02-12,2023-03-02,2023-03-03,2023-03-12,0.0,19.0,10.0,0.0,1.0,1.0,1
15921939106,youtube,Jeffrey_Beaumont,Moment_of_Truth,video_views,379017089087,Album URI,2023-01-13,280.89300632,25456,4179,13845,43,19832,0,0,0,0,0,0,2023-01-19,7,39301,43,5987,173258.0,167647.0,10199.0,non_track,2022-12-30,2023-01-12,2023-01-13,2023-01-19,2023-01-20,2023-01-29,7.0,20.0,2.0,0.5,2.857142857142857,0.2,3
24210616442,snapchat,Gurney_Halleck,Packards_Vibration,traffic,114531372146,Playlist URI,2023-01-09,635.52507802,134633,23058,7940,1188,0,0,0,0,0,0,0,2023-02-09,32,142573,1188,0,0.0,0.0,0.0,non_track,2022-12-26,2023-01-08,2023-01-09,2023-02-09,2023-02-10,2023-02-19,0.0,101.0,34.0,0.0,3.15625,3.4,4
32695287656,google,Padishah_Emperor_Shaddam_IV,There's_Fire_where_you_are_going,video_views,846660497406,Track URI,2023-01-03,26.511800078,3571,1428,1021,56,2091,0,0,0,0,0,0,2023-01-08,6,4592,56,1070,532144.0,735166.0,10107.5,track,2022-12-20,2023-01-02,2023-01-03,2023-01-08,2023-01-09,2023-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0
47159246284,snapchat,Mrs_Tremond,Clear_Skies,traffic,868809730610,Track URI,2023-01-23,281.161,26941,1727,2488,661,0,0,0,0,0,0,0,2023-03-06,43,29429,661,0,24914.0,4143.0,868.5,track,2023-01-09,2023-01-22,2023-01-23,2023-03-06,2023-03-07,2023-03-16,0.0,66.0,10.0,0.0,1.5348837209302326,1.0,3
56874306751,youtube,Bill_Dayton,Flying_Owl,video_views,37470172606,Album URI,2023-02-03,1125.21941957,1353946,33228,33567,0,37674,0,0,0,0,0,0,2023-03-28,54,1387513,0,4107,770593.0,20789.0,20879.85714285714,non_track,2023-01-20,2023-02-02,2023-02-03,2023-03-28,2023-03-29,2023-04-07,26.0,48.0,0.0,1.8571428571428572,0.8888888888888888,0.0,4
75282457757,youtube,Betty_Elms,Option_A,video_views,778416221539,Track URI,2023-03-03,403.072027839,779423,115893,8731,0,14993,0,0,0,0,0,0,2023-03-28,26,788154,0,6262,1110338.0,140821.0,41079.71428571428,track,2023-02-17,2023-03-02,2023-03-03,2023-03-28,2023-03-29,2023-04-07,8.0,32.0,0.0,0.5714285714285714,1.2307692307692308,0.0,2
120285243753,snapchat,Gurney_Halleck,Packards_Vibration,traffic,114531372146,Playlist URI,2023-01-17,674.786399992,99858,10823,9981,1152,0,0,0,0,0,0,0,2023-02-19,34,109839,1152,0,0.0,0.0,0.0,non_track,2023-01-03,2023-01-16,2023-01-17,2023-02-19,2023-02-20,2023-03-01,20.0,113.0,34.0,1.4285714285714286,3.323529411764706,3.4,4
122138079319,youtube,Bobby_Peru,Laura_Sees,reach,903823308084,Track URI,2023-03-10,224.74053122,138544,7191,4914,113,8557,0,0,0,0,0,0,2023-03-18,9,143458,113,3643,193207.0,207001.0,17863.5,track,2023-02-24,2023-03-09,2023-03-10,2023-03-18,2023-03-19,2023-03-28,15.0,36.0,20.0,1.0714285714285714,4.0,2.0,4
130740435072,youtube,One_Adam_Kesher,White_Tail_Falls,video_views,206181357229,Album URI,2023-01-16,562.5188160499999,845782,59725,13145,0,14173,0,0,0,0,0,0,2023-01-31,16,858927,0,1028,0.0,0.0,0.0,non_track,2023-01-02,2023-01-15,2023-01-16,2023-01-31,2023-02-01,2023-02-10,0.0,64.0,29.0,0.0,4.0,2.9,4
140676150736,youtube,Phillip_Jeffries,You_and_I,video_views,690884148856,Track URI,2023-03-04,281.11590064,22796,2480,14039,46,18904,0,0,0,0,0,0,2023-03-14,11,36835,46,4865,91092.0,58864.0,6817.428571428572,track,2023-02-18,2023-03-03,2023-03-04,2023-03-14,2023-03-15,2023-03-24,4.0,11.0,5.0,0.2857142857142857,1.0,0.5,1
145070068733,youtube,Lauras_Angel,Questions_in_a_World_of_Blue,video_views,779165140623,Track URI,2023-01-31,562.116326244,796067,90609,12212,0,13125,0,0,0,0,0,0,2023-02-10,11,808279,0,913,489201.0,316769.0,17643.0,track,2023-01-17,2023-01-30,2023-01-31,2023-02-10,2023-02-11,2023-02-20,0.0,22.0,2.0,0.0,2.0,0.2,2
157858920231,facebook,Andy_Brennan,Lumber_Mill,traffic,118087234274,Track URI,2023-03-28,72.9893956,19331,5178,1287,1275,5720,14,0,118,5,0,64,2023-03-31,4,20618,1339,5720,41952.0,0.0,12840.857142857143,track,2023-03-14,2023-03-27,2023-03-28,2023-03-31,2023-04-01,2023-04-10,0.0,4.0,0.0,0.0,1.0,0.0,1
157858920231,facebook,Audrey_Horne,Blue_Wig,traffic,122736490160,URL,2023-01-27,843.34804272,176910,9410,4656,2392,38771,18,25,2729,92,0,72,2023-02-08,13,181566,2464,38771,179405.0,80998.0,8531.857142857143,non_track,2023-01-13,2023-01-26,2023-01-27,2023-02-08,2023-02-09,2023-02-18,0.0,25.0,0.0,0.0,1.9230769230769231,0.0,2
157858920231,facebook,Bill_Dayton,Angel_Vanishes,traffic,37470172606,Track URI,2023-03-07,350.13970686,74822,6034,2756,1708,15715,5,7,275,26,0,56,2023-03-24,18,77578,1764,15715,0.0,0.0,0.0,track,2023-02-21,2023-03-06,2023-03-07,2023-03-24,2023-03-25,2023-04-03,14.0,31.0,4.0,1.0,1.7222222222222223,0.4,2
157858920231,facebook,Bill_Dayton,Flying_Owl,traffic,37470172606,Track URI,2023-01-21,582.53182878,109720,5352,5420,2751,32805,13,35,559,24,0,79,2023-02-10,21,115140,2830,32805,366589.0,203801.0,12332.92857142857,track,2023-01-07,2023-01-20,2023-01-21,2023-02-10,2023-02-11,2023-02-20,0.0,29.0,11.0,0.0,1.380952380952381,1.1,2
157858920231,facebook,Bobby_Peru,Laura_Sees,traffic,903823308084,Track URI,2023-03-07,337.3369678,59822,5100,3146,2196,19849,3,8,165,9,0,14,2023-03-23,17,62968,2210,19849,416563.0,138169.0,12572.57142857143,track,2023-02-21,2023-03-06,2023-03-07,2023-03-23,2023-03-24,2023-04-02,6.0,52.0,5.0,0.42857142857142855,3.0588235294117645,0.5,4
157858920231,facebook,Denise_Bryson,Clean_Slate,traffic,394355408112,Track URI,2023-03-04,281.12726068,47761,2851,2017,1992,9632,5,0,14,0,0,18,2023-03-25,22,49778,2010,9632,46397.0,4105.0,456.14285714285717,track,2023-02-18,2023-03-03,2023-03-04,2023-03-25,2023-03-26,2023-04-04,0.0,21.0,0.0,0.0,0.9545454545454546,0.0,1
157858920231,facebook,Frank_Booth,Rain_Dance,traffic,913729878833,Track URI,2023-02-10,311.02447881,52630,6841,2192,756,11626,1,5,116,4,0,23,2023-02-20,11,54822,779,11626,1682287.0,2073045.0,89088.5,track,2023-01-27,2023-02-09,2023-02-10,2023-02-20,2023-02-21,2023-03-02,0.0,22.0,5.0,0.0,2.0,0.5,2
157858920231,facebook,Jeffrey_Beaumont,No_Thing,traffic,379017089087,Album URI,2023-01-10,281.00354984,61911,6134,3371,2205,18015,22,9,552,17,0,51,2023-01-21,12,65282,2256,18015,308356.0,165117.0,3068.5,non_track,2022-12-27,2023-01-09,2023-01-10,2023-01-21,2023-01-22,2023-01-31,0.0,24.0,0.0,0.0,2.0,0.0,4
157858920231,facebook,Juana_Durango,Without_a_Doubt,traffic,864337936717,Album URI,2023-02-06,1688.28183348,434104,17886,16899,8940,117267,226,36,2264,113,0,71,2023-02-25,20,451003,9011,117267,0.0,0.0,0.0,non_track,2023-01-23,2023-02-05,2023-02-06,2023-02-25,2023-02-26,2023-03-07,44.0,36.0,10.0,3.142857142857143,1.8,1.0,2
157858920231,facebook,Lula_Fortune,Recklessly,traffic,903864886418,Album URI,2023-01-31,843.17934612,157962,5748,10462,8031,61255,35,77,1096,69,0,122,2023-02-28,29,168424,8153,61255,263817.0,98461.0,3293.3571428571427,non_track,2023-01-17,2023-01-30,2023-01-31,2023-02-28,2023-03-01,2023-03-10,14.0,27.0,7.0,1.0,0.9310344827586207,0.7,2
157858920231,facebook,Mr_Eddy,Do_It_for_Van_Gogh,traffic,666699650709,URL,2023-03-26,178.1448618,34415,6552,0,497,581,1,7,81,2,0,164,2023-03-31,6,34415,661,581,0.0,0.0,0.0,non_track,2023-03-12,2023-03-25,2023-03-26,2023-03-31,2023-04-01,2023-04-10,0.0,12.0,0.0,0.0,2.0,0.0,2
157858920231,facebook,Nikki_Grace,Havenhurst,traffic,83213715818,URL,2023-03-07,231.14808132,40930,1153,2183,854,7576,29,1,141,5,0,0,2023-03-14,8,43113,854,7576,0.0,0.0,0.0,non_track,2023-02-21,2023-03-06,2023-03-07,2023-03-14,2023-03-15,2023-03-24,0.0,8.0,10.0,0.0,1.0,1.0,1
157858920231,facebook,One_Adam_Kesher,White_Tail_Falls,traffic,206181357229,Album URI,2023-01-16,562.13081052,109519,5340,2700,2076,18315,3,2,109,3,0,44,2023-02-04,20,112219,2120,18315,0.0,0.0,0.0,non_track,2023-01-02,2023-01-15,2023-01-16,2023-02-04,2023-02-05,2023-02-14,0.0,76.0,21.0,0.0,3.8,2.1,4
157858920231,facebook,Pete_Dayton,Watching_Eyes,traffic,511622323131,Track URI,2023-02-24,93.27797336,19883,8815,1763,1234,8257,13,10,47,6,0,1,2023-03-02,7,21646,1235,8257,1068973.0,2842892.0,19082.071428571428,track,2023-02-10,2023-02-23,2023-02-24,2023-03-02,2023-03-03,2023-03-12,10.0,13.0,3.0,0.7142857142857143,1.8571428571428572,0.3,2
157858920231,facebook,Pete_Martell,Blue_Hour,traffic,768614100368,Playlist URI,2023-01-29,4367.56622058,1280948,38750,10767,6528,88830,1,12,245,13,0,194,2023-03-31,62,1291715,6722,88830,0.0,0.0,0.0,non_track,2023-01-15,2023-01-28,2023-01-29,2023-03-31,2023-04-01,2023-04-10,63.0,383.0,0.0,4.5,6.17741935483871,0.0,7
157858920231,facebook,Pete_Martell,Bus_Ride,traffic,768614100368,Playlist URI,2023-01-16,8643.31650486,2037105,48479,11773,12383,131987,1,5,346,22,0,264,2023-03-31,75,2048878,12647,131987,0.0,0.0,0.0,non_track,2023-01-02,2023-01-15,2023-01-16,2023-03-31,2023-04-01,2023-04-10,0.0,446.0,0.0,0.0,5.946666666666666,0.0,8
157858920231,facebook,Pete_Martell,No_hay_orquestra,traffic,768614100368,Playlist URI,2023-01-23,3793.3679798,1115436,29128,10895,6311,88444,4,35,439,37,0,603,2023-03-31,68,1126331,6914,88444,0.0,0.0,0.0,non_track,2023-01-09,2023-01-22,2023-01-23,2023-03-31,2023-04-01,2023-04-10,28.0,418.0,0.0,2.0,6.147058823529412,0.0,8
157858920231,facebook,Pete_Martell,White_Noise,traffic,768614100368,Playlist URI,2023-01-16,5950.24398226,1711277,36328,15164,9284,125286,1,9,290,26,0,270,2023-03-26,70,1726441,9554,125286,0.0,0.0,0.0,non_track,2023-01-02,2023-01-15,2023-01-16,2023-03-26,2023-03-27,2023-04-05,0.0,430.0,16.0,0.0,6.142857142857143,1.6,8
157858920231,facebook,Senorita_Dido,Crying_in_Spanish,traffic,432191283317,Playlist URI,2023-01-14,281.07102848,63844,3511,8535,5223,27666,72,4,1056,64,0,220,2023-02-05,23,72379,5443,27666,264999.0,112729.0,6547.142857142857,non_track,2022-12-31,2023-01-13,2023-01-14,2023-02-05,2023-02-06,2023-02-15,0.0,39.0,0.0,0.0,1.6956521739130435,0.0,3
157858920231,facebook,Senorita_Dido,The_Air_is_On_Fire,traffic,432191283317,Album URI,2023-02-21,562.2657678,110660,7440,8115,4668,37197,80,15,1247,118,0,92,2023-03-15,23,118775,4760,37197,738480.0,248190.0,11729.0,non_track,2023-02-07,2023-02-20,2023-02-21,2023-03-15,2023-03-16,2023-03-25,0.0,21.0,0.0,0.0,0.9130434782608695,0.0,1
157858920231,facebook,Senorita_Dido,True_Face,traffic,432191283317,URL,2023-03-28,105.12047468,30126,7760,3160,2569,11370,20,5,416,26,0,0,2023-03-31,4,33286,2569,11370,77805.0,0.0,25440.85714285714,non_track,2023-03-14,2023-03-27,2023-03-28,2023-03-31,2023-04-01,2023-04-10,0.0,4.0,0.0,0.0,1.0,0.0,1
157858920231,facebook,Sue_Blue,Time_Bomb,traffic,289103107357,Album URI,2023-02-07,843.46050712,133014,12519,2496,2966,32385,3,4,78,12,0,30,2023-02-23,17,135510,2996,32385,0.0,0.0,0.0,non_track,2023-01-24,2023-02-06,2023-02-07,2023-02-23,2023-02-24,2023-03-05,0.0,11.0,0.0,0.0,0.6470588235294118,0.0,1
157858920231,facebook,The_Lady_in_the_Radiator,Dont_Do_Anything_(I_Wouldnt_Do),traffic,67896315109,Track URI,2023-01-24,1095.89809936,247281,11240,6068,6165,55212,49,26,1747,93,0,262,2023-03-26,62,253349,6427,55212,1409389.0,156394.0,3168.214285714286,track,2023-01-10,2023-01-23,2023-01-24,2023-03-26,2023-03-27,2023-04-05,0.0,164.0,1.0,0.0,2.6451612903225805,0.1,6
157858920231,facebook,The_Lady_in_the_Radiator,Lodge_Spirits,traffic,67896315109,Track URI,2023-02-28,315.69881724,74472,8076,3247,1934,20835,6,10,672,54,0,92,2023-03-14,15,77719,2026,20835,340978.0,697961.0,5810.642857142857,track,2023-02-14,2023-02-27,2023-02-28,2023-03-14,2023-03-15,2023-03-24,28.0,68.0,30.0,2.0,4.533333333333333,3.0,6
157858920231,facebook,The_Man_in_the_Chair,Thoughtlessly,traffic,605595911338,URL,2023-03-24,69.35679548,13704,2171,0,239,276,3,2,30,3,0,18,2023-03-31,8,13704,257,276,35656.0,0.0,5428.0,non_track,2023-03-10,2023-03-23,2023-03-24,2023-03-31,2023-04-01,2023-04-10,0.0,8.0,0.0,0.0,1.0,0.0,1
157858920231,instagram,Albert_Rosenfield,Turning_and_Returning,traffic,67799395841,Track URI,2023-03-06,562.220782044,46112,4039,693,1499,11223,0,0,113,0,0,12,2023-03-18,13,46805,1511,11223,34880.0,20645.0,4205.642857142857,track,2023-02-20,2023-03-05,2023-03-06,2023-03-18,2023-03-19,2023-03-28,0.0,13.0,3.0,0.0,1.0,0.3,1
157858920231,instagram,Andy_Brennan,Lumber_Mill,traffic,118087234274,Track URI,2023-03-28,71.988462442,13725,3905,763,563,5892,1,0,67,0,0,52,2023-03-31,4,14488,615,5892,41952.0,0.0,12840.857142857143,track,2023-03-14,2023-03-27,2023-03-28,2023-03-31,2023-04-01,2023-04-10,0.0,4.0,0.0,0.0,1.0,0.0,1
157858920231,instagram,Angelo_Badalamenti_Himself,I_love_you,traffic,517079591438,URL,2023-03-28,383.222443,70697,14636,8109,2232,27674,8,0,865,0,0,76,2023-03-31,4,78806,2308,27674,61787.0,0.0,23454.35714285714,non_track,2023-03-14,2023-03-27,2023-03-28,2023-03-31,2023-04-01,2023-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0
157858920231,instagram,Annie_Blackburn,Forgiveness,awareness,616610447432,Playlist URI,2023-01-31,562.17579628,377094,55858,1467,183,28027,0,0,870,0,0,0,2023-02-06,7,378561,183,28027,0.0,0.0,0.0,non_track,2023-01-17,2023-01-30,2023-01-31,2023-02-06,2023-02-07,2023-02-16,0.0,0.0,13.0,0.0,0.0,1.3,0
157858920231,instagram,Annie_Blackburn,Together_at_last,traffic,616610447432,Track URI,2023-02-07,562.16454984,130921,10439,3749,1867,24629,4,0,2491,4,0,430,2023-02-16,10,134670,2297,24629,0.0,0.0,0.0,track,2023-01-24,2023-02-06,2023-02-07,2023-02-16,2023-02-17,2023-02-26,0.0,13.0,14.0,0.0,1.3,1.4,2
157858920231,instagram,Audrey_Horne,Blue_Wig,traffic,122736490160,URL,2023-01-27,843.370536715,103022,5072,4266,2511,33143,17,0,3910,0,0,79,2023-02-08,13,107288,2590,33143,179405.0,80998.0,8531.857142857143,non_track,2023-01-13,2023-01-26,2023-01-27,2023-02-08,2023-02-09,2023-02-18,0.0,25.0,0.0,0.0,1.9230769230769231,0.0,2
157858920231,instagram,Betty_Elms,Finally_together,traffic,778416221539,Track URI,2023-01-17,616.33592,79823,5708,4942,2446,32644,13,0,2299,0,0,137,2023-02-06,21,84765,2583,32644,1737117.0,381235.0,15081.642857142857,track,2023-01-03,2023-01-16,2023-01-17,2023-02-06,2023-02-07,2023-02-16,11.0,53.0,10.0,0.7857142857142857,2.5238095238095237,1.0,3
157858920231,instagram,Betty_Elms,Option_A,traffic,778416221539,Track URI,2023-02-28,616.903744,80276,6842,4976,2907,31641,6,0,1925,0,0,144,2023-03-19,20,85252,3051,31641,957924.0,487432.0,30453.285714285714,track,2023-02-14,2023-02-27,2023-02-28,2023-03-19,2023-03-20,2023-03-29,5.0,35.0,9.0,0.35714285714285715,1.75,0.9,2
157858920231,instagram,Bill_Dayton,Angel_Vanishes,traffic,37470172606,Track URI,2023-03-07,244.30894767,43837,5043,2292,2153,17488,3,0,1232,0,0,83,2023-03-19,13,46129,2236,17488,0.0,0.0,0.0,track,2023-02-21,2023-03-06,2023-03-07,2023-03-19,2023-03-20,2023-03-29,14.0,26.0,14.0,1.0,2.0,1.4,2
157858920231,instagram,Bill_Dayton,Flying_Owl,traffic,37470172606,Track URI,2023-01-21,583.10196711,77346,3693,4106,2982,32350,7,0,2151,0,0,119,2023-02-11,22,81452,3101,32350,377339.0,210462.0,12332.92857142857,track,2023-01-07,2023-01-20,2023-01-21,2023-02-11,2023-02-12,2023-02-21,0.0,30.0,10.0,0.0,1.3636363636363635,1.0,2
157858920231,instagram,Bobby_Peru,Laura_Sees,traffic,903823308084,Track URI,2023-03-04,955.6774854399999,183505,16956,5967,2994,46179,10,0,1521,0,0,98,2023-03-25,22,189472,3092,46179,492538.0,101945.0,12473.214285714286,track,2023-02-18,2023-03-03,2023-03-04,2023-03-25,2023-03-26,2023-04-04,0.0,57.0,1.0,0.0,2.590909090909091,0.1,5
157858920231,instagram,Castigliane_Brothers,Crysknife,awareness,214383967636,Track URI,2023-02-17,1124.38533194,272295,33704,5461,610,54639,1,0,1198,0,0,157,2023-03-03,15,277756,767,54639,73816.0,146874.0,3489.1428571428573,track,2023-02-03,2023-02-16,2023-02-17,2023-03-03,2023-03-04,2023-03-13,0.0,10.0,8.0,0.0,0.6666666666666666,0.8,2
157858920231,instagram,Castigliane_Brothers,We_dont_stop_here_she_said,traffic,214383967636,Track URI,2023-03-14,1124.41907128,175173,18468,5625,5007,41968,2,0,1323,0,0,393,2023-03-28,15,180798,5400,41968,0.0,0.0,0.0,track,2023-02-28,2023-03-13,2023-03-14,2023-03-28,2023-03-29,2023-04-07,16.0,6.0,6.0,1.1428571428571428,0.4,0.6,2
157858920231,instagram,Catherine_Martell,Endlessly,traffic,778313175450,Track URI,2023-03-17,562.322,93121,12728,6998,2914,36490,6,0,1819,0,0,0,2023-03-27,11,100119,2914,36490,523655.0,336785.0,55249.142857142855,track,2023-03-03,2023-03-16,2023-03-17,2023-03-27,2023-03-28,2023-04-06,24.0,22.0,7.0,1.7142857142857142,2.0,0.7,2
157858920231,instagram,Catherine_Martell,No_Stars,awareness,778313175450,URL,2023-02-19,505.831131874,274095,37318,2560,282,40029,2,0,425,0,0,13,2023-03-12,22,276655,295,40029,0.0,0.0,0.0,non_track,2023-02-05,2023-02-18,2023-02-19,2023-03-12,2023-03-13,2023-03-22,0.0,46.0,16.0,0.0,2.090909090909091,1.6,3
157858920231,instagram,Chani,Loyal,traffic,940297440225,URL,2023-03-28,403.61120498,82633,23343,3871,930,14342,0,0,0,0,0,221,2023-03-31,4,86504,1151,14342,0.0,0.0,0.0,non_track,2023-03-14,2023-03-27,2023-03-28,2023-03-31,2023-04-01,2023-04-10,4.0,0.0,0.0,0.2857142857142857,0.0,0.0,0
157858920231,instagram,Chani,Tied_Up,awareness,940297440225,Track URI,2023-03-03,1124.554028481,528881,9772,5914,456,58509,1,0,1045,0,0,66,2023-03-24,22,534795,522,58509,1609715.0,369130.0,57136.42857142857,track,2023-02-17,2023-03-02,2023-03-03,2023-03-24,2023-03-25,2023-04-03,0.0,15.0,0.0,0.0,0.6818181818181818,0.0,1
157858920231,instagram,Coco,Blue_Velvet,traffic,187337675796,Track URI,2023-02-14,562.09707124,150129,26720,4427,1125,32216,13,0,2405,0,0,280,2023-02-23,10,154556,1405,32216,0.0,0.0,0.0,track,2023-01-31,2023-02-13,2023-02-14,2023-02-23,2023-02-24,2023-03-05,0.0,12.0,0.0,0.0,1.2,0.0,2
157858920231,instagram,Count_Fenring,Red_Curtains,traffic,511340909446,Track URI,2023-03-13,562.27701424,125028,7178,11008,7778,52950,1,0,3326,0,0,33,2023-03-30,18,136036,7811,52950,0.0,0.0,0.0,track,2023-02-27,2023-03-12,2023-03-13,2023-03-30,2023-03-31,2023-04-09,8.0,16.0,0.0,0.5714285714285714,0.8888888888888888,0.0,1
157858920231,instagram,Cynthia,Agoraphobia,traffic,103577805634,Track URI,2023-03-10,561.88338884,38662,3338,1875,2198,16248,2,0,298,0,0,21,2023-03-29,20,40537,2219,16248,334666.0,14118.0,17385.285714285714,track,2023-02-24,2023-03-09,2023-03-10,2023-03-29,2023-03-30,2023-04-08,0.0,41.0,0.0,0.0,2.05,0.0,3
157858920231,instagram,Dale_Cooper,Automatically,traffic,569131587866,Track URI,2023-02-26,2773.696801094,371165,15031,19661,6581,105333,9,0,4775,0,0,656,2023-03-24,27,390826,7237,105333,1335306.0,224042.0,22791.0,track,2023-02-12,2023-02-25,2023-02-26,2023-03-24,2023-03-25,2023-04-03,0.0,28.0,0.0,0.0,1.037037037037037,0.0,2
157858920231,instagram,Dale_Cooper,Stage_Fright,awareness,569131587866,Track URI,2023-01-12,617.113592,101970,20831,1233,188,13142,2,0,418,0,0,63,2023-01-21,10,103203,251,13142,0.0,0.0,0.0,track,2022-12-29,2023-01-11,2023-01-12,2023-01-21,2023-01-22,2023-01-31,0.0,8.0,0.0,0.0,0.8,0.0,1
157858920231,instagram,David_Lynch_Himself,Love_was_ours,traffic,993262183456,Track URI,2023-01-31,281.161000004,49795,4393,1349,859,8469,2,0,389,0,0,43,2023-02-17,18,51144,902,8469,54411.0,10290.0,453.2857142857143,track,2023-01-17,2023-01-30,2023-01-31,2023-02-17,2023-02-18,2023-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0
157858920231,instagram,Denise_Bryson,Clean_Slate,traffic,394355408112,Track URI,2023-03-04,281.01479628,45244,2554,1771,571,7173,0,0,0,0,0,87,2023-03-24,21,47015,658,7173,45507.0,4995.0,456.14285714285717,track,2023-02-18,2023-03-03,2023-03-04,2023-03-24,2023-03-25,2023-04-03,0.0,21.0,1.0,0.0,1.0,0.1,1
157858920231,instagram,Diane_Evans,Deafening_Silence,traffic,631264164204,Track URI,2023-01-28,1124.5427821,192496,19570,22684,2365,88175,7,0,6182,0,0,72,2023-02-19,23,215180,2437,88175,826105.0,417320.0,7067.357142857143,track,2023-01-14,2023-01-27,2023-01-28,2023-02-19,2023-02-20,2023-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0
157858920231,instagram,Doc_Hayward,Straight_from_your_heart,traffic,565252534266,URL,2023-03-24,277.4496748,30763,3790,915,171,5423,1,0,490,0,0,0,2023-03-31,8,31678,171,5423,0.0,0.0,0.0,non_track,2023-03-10,2023-03-23,2023-03-24,2023-03-31,2023-04-01,2023-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0
157858920231,instagram,Frank_Booth,Rain_Dance,traffic,913729878833,Track URI,2023-02-10,575.49389169,99941,7707,4302,1839,29519,6,0,3185,1,0,90,2023-02-22,13,104243,1929,29519,1946701.0,2370913.0,89088.5,track,2023-01-27,2023-02-09,2023-02-10,2023-02-22,2023-02-23,2023-03-04,0.0,24.0,3.0,0.0,1.8461538461538463,0.3,2
